"cars_test.id","cars_test.predict"
3.04102557024398e+38,121409.417129791
1.2083842078552e+38,142820.127592562
3.13494768632469e+38,125954.096603382
2.25103021812709e+38,130414.102867248
3.18460557679245e+38,109717.215183388
3.2457437217375e+38,162328.544812309
2.05831976507496e+38,100997.49566131
1.00236937854026e+38,142300.882656448
2.5107233457732e+38,145297.255538084
2.09756686309908e+38,115342.684205732
2.26602571557267e+38,135416.005649835
1.8954414644788e+38,138935.950254452
1.28189599499886e+37,149661.875211031
1.41532122282887e+38,103677.989390382
9.76680674276698e+37,140439.140561494
1.91839957447936e+38,120989.761194262
2.86110366246095e+38,169429.248845337
2.71421486612483e+38,148120.808358178
1.71269873342651e+38,130283.657499292
2.09446925498932e+38,134141.201345391
1.86631397156574e+38,141117.918830774
1.08449929088197e+38,112663.894181373
8.6446196694782e+37,146635.011606212
2.48317245414568e+38,144921.875069309
2.39136466491455e+38,147570.38606403
1.61714211003099e+37,150332.522211812
1.56923952821874e+38,120368.098718073
3.11297347654181e+38,128674.922789962
2.45239408807571e+38,155318.845906374
1.23877449618099e+38,132724.623702515
2.36683527261879e+38,156711.894489953
3.08322740720717e+38,129982.15457582
2.95014920665538e+38,142546.140938933
2.23841237191598e+38,142072.018388619
1.9170668510958e+37,138879.695685865
2.40105267206775e+38,137547.362415748
2.04912750170437e+38,135226.948523035
1.43399854665e+38,122562.372643718
1.44371057217898e+36,158220.56779587
7.62249652823497e+37,149497.911254991
5.57711906631768e+37,133799.472009996
1.26894119873269e+38,125005.864224302
1.34939325594961e+38,99636.0357519844
7.04253503905845e+37,139145.807128187
1.25268431545117e+38,106249.91065302
2.14090790171331e+38,131707.398252183
1.67262917847223e+37,147003.427368204
1.74350389406341e+38,133716.272875792
2.67676402543164e+38,145204.129054341
1.00088253868666e+38,185689.146149933
5.5269336486773e+37,135268.672858809
1.12366099027176e+38,137007.419147649
7.0526266249321e+37,131837.292509434
3.11681886787897e+38,126674.171490592
3.22966835914265e+38,150066.566079385
2.69802200663241e+38,130945.256044023
1.11618656166211e+38,182909.823826378
1.65394267358847e+38,128952.495520908
2.27281503561412e+38,160235.469073548
9.23528032817899e+37,122195.922845756
2.89693320462276e+38,160688.854058619
2.27886997347237e+38,154615.868075261
2.39622477623436e+38,118879.780170085
2.01273047945659e+38,116571.432168059
7.23375655014102e+37,141871.17298463
2.95854643130947e+38,126276.326630658
3.18482375986308e+38,137582.180900751
9.7106784096229e+37,168041.435021135
1.90207347257308e+38,153956.369362614
2.60369949133419e+38,155156.572318826
2.16310847553819e+37,130725.993194141
2.32253201086596e+38,167571.851004702
2.70992705143025e+38,145535.194571503
1.19110959489344e+38,130994.112876799
8.07916053951822e+37,141765.908261689
2.35908661029119e+38,122809.390593827
7.26459084880173e+37,122762.107655069
2.39326338113703e+38,137837.741142982
1.76167844900537e+37,121431.739623129
2.59291543570157e+38,127716.238256047
3.10792657861989e+38,77791.8297730578
5.41463595351276e+37,111815.68301845
2.51955102938984e+38,164261.198309525
1.70996681442625e+38,144230.017685396
2.59325697040461e+38,113321.948922028
4.27974040476666e+37,113223.71348506
9.26242077585089e+37,134282.911470725
1.36140956108999e+38,125441.10848699
9.64782648049869e+37,123033.8340382
4.33998554466518e+37,159869.015201218
1.74638661639778e+37,106969.103473469
2.64579915761176e+38,137494.255052853
2.99776609297931e+38,168524.835611115
2.72085558195653e+37,119305.332795041
1.48649279208742e+38,138395.636837495
9.69387199804297e+37,114651.439976073
2.05065743962767e+38,73455.4849383587
3.34222103190186e+38,132086.592661062
1.81100022328348e+38,148656.05282918
2.91549832370707e+38,126235.060769911
2.50953577738936e+38,105422.299466273
3.20780661762588e+38,130655.246568923
1.92240353189608e+38,142100.966410466
1.15751695260709e+38,167638.242503989
1.08530114832858e+38,112988.142001053
2.15888816692616e+38,144037.245408887
3.34850788590789e+37,132668.849735374
4.04921841758169e+37,103830.768218307
1.34395596167199e+37,133655.497621867
3.18476916382571e+38,162297.324321123
6.70791830171083e+37,154753.180985573
6.92547399054168e+37,140340.696505344
2.06237893934833e+38,155951.823441337
2.16856232041823e+38,125782.049770753
5.66372324774089e+37,111353.051255623
1.65336425022276e+38,134346.502781496
2.1792883577867e+38,165575.697432149
3.15669090027102e+38,160195.645505544
5.68254703384262e+37,127718.696159273
9.39681103659177e+37,142284.077459793
1.9170093636284e+38,196556.909581988
3.18052408126562e+38,125133.090314932
1.3849694919102e+38,194799.021804698
3.22793312853561e+38,97760.9470148323
1.44771125822043e+38,178401.2680937
6.8985003031126e+37,141528.808242322
1.00352465044618e+38,143791.720844992
3.21064675442623e+38,174742.796579247
2.32528192021944e+38,91563.4806933811
2.79909269024715e+38,114516.179347896
3.14660891051598e+38,174690.549267115
2.50777724921969e+38,112728.434897049
1.58614518043535e+38,150889.384265991
3.07672332179282e+38,144103.519966089
3.21897267308623e+37,142583.283988575
2.25743903814962e+38,86193.4095597994
2.60337499322411e+38,91875.123193965
4.92598944588152e+37,119638.93547473
5.44750078578475e+37,94349.8992955625
3.35891454043551e+38,178143.450264105
7.75944916099924e+37,113901.212158491
3.22179862005831e+38,113383.232318641
1.74479180459571e+38,116919.290794869
2.50674978200559e+38,152851.361264163
2.56359573914166e+38,146563.926135148
1.39482975999064e+38,135258.953722861
1.68963007402602e+38,144949.910029341
2.80427102476841e+38,121867.689013669
2.3183264503758e+38,138860.958523244
4.30592620516465e+37,152076.28056301
7.65495524695678e+37,136440.900416456
6.32566596390156e+37,117202.838440806
3.19648080387757e+38,115904.836304601
2.41981558942219e+38,130186.851664946
2.41965668855083e+38,100332.866222074
5.68733857277953e+37,171186.114145028
1.1921158349484e+38,118560.532606328
3.38618517701892e+38,172203.874140353
2.80623776613589e+37,147441.747153066
2.21534546314001e+38,143042.204468714
1.52568651394368e+37,126312.771561937
8.75408463536919e+37,130708.020519034
5.06400497398069e+37,125596.322897874
1.18811305080778e+38,120977.433201826
2.44815652693997e+38,136335.45725911
2.68598675263886e+37,122794.026441491
4.91266440924681e+37,117243.41138187
1.11289950007074e+38,140374.855979487
2.93369494673486e+38,170239.84889841
3.60361692081744e+37,118512.011339443
3.3109816200066e+38,169078.342979941
3.16824259514581e+38,142891.454775188
2.14882958623232e+38,113972.412823995
3.02334805846593e+38,139385.173981206
1.28414788326317e+38,98991.1402597587
7.92482526091918e+37,130349.610455119
3.114775664296e+37,169433.452986359
3.07476193225123e+38,137735.619281567
2.46365280926732e+38,140441.761046381
1.19050938642337e+38,125620.316811669
2.46660233939571e+38,133100.572246691
1.99165742489088e+37,174056.025519828
1.93764958197349e+38,129577.589139597
4.86811557699859e+37,152018.371163412
1.36421837739492e+37,160454.443995872
2.30812606879476e+38,156786.141577325
3.30846312017179e+38,153473.815828617
1.03065948326705e+37,145033.850760161
2.76288152073718e+38,151790.85317046
2.9388008944305e+38,134539.140834089
3.29659122095803e+38,123916.0735162
8.39801724834901e+37,108099.902338081
3.07115204186666e+38,149263.862689853
8.0728087916074e+36,151150.255776841
7.44524248855606e+37,139458.897549966
2.31288535788064e+38,90559.3240248496
3.09586942520905e+38,128344.474223994
7.70721221172915e+36,99580.1959750434
1.32554169071118e+38,129879.423982421
7.16046244248933e+36,157636.706721818
1.87750548222466e+38,131611.884600417
2.31216157495539e+38,109513.889950615
1.9815615797105e+38,91161.7871251853
2.1588881570145e+37,147203.042109033
8.41729747324134e+37,148629.397270941
1.21632473595039e+38,139104.045497091
1.59669805029024e+38,119526.931029167
5.86773370028324e+37,178143.450264105
1.62296922431425e+38,121435.869241569
1.58269107129155e+38,103699.029067782
3.32177713421483e+38,121685.057168788
9.80497398966153e+37,146523.698714738
1.9953785507337e+38,163278.550435564
2.32548813110984e+38,129621.270816455
2.42333219216831e+38,136920.989117575
2.66442164478287e+38,113123.219147669
2.0936857116208e+38,135193.167539091
1.6188766799094e+38,130233.232221389
6.89211931550373e+37,98516.8090818008
3.1608663450997e+38,141262.851291587
1.02652361769604e+38,156506.571357449
2.67394459638664e+38,129106.180623079
1.73051338740645e+38,124641.872801089
2.7248178465478e+37,162668.345013072
2.58342439749041e+38,159255.941804215
3.05252685858354e+38,114564.368721235
2.00924283839697e+38,128217.931393596
1.72169031650743e+38,144741.801112795
1.72296022565074e+38,86224.313758872
1.11022345667743e+38,148891.566660047
3.06443891488311e+38,106449.859857843
9.26595865868577e+37,119904.718136779
2.90022337670926e+38,117039.314416318
2.01976372053692e+38,122002.808027502
1.89306141183324e+38,117362.372798809
2.75999327166315e+38,132016.384883004
2.67334909380683e+38,122467.203179912
2.80996479290818e+38,103029.40673826
2.1605433553175e+38,152948.981761701
1.02940010112475e+38,150199.128363583
2.31534242966631e+38,135383.316404032
1.87784061566991e+38,120392.130675906
4.20576465044580e+37,122546.459101919
9.82894763690055e+37,162558.364796538
6.2383391936757e+37,142799.252232238
2.34705441825601e+38,134043.913665313
6.1921898774912e+37,149536.639951553
1.1125628932282e+38,165357.881077057
2.2616781728017e+38,140531.153750461
1.88538847831785e+38,137526.239767396
2.91954697918193e+38,131351.98119429
3.39192266915565e+38,164274.435157997
1.50440264630846e+37,135711.393973223
1.84815683080451e+38,112657.113121813
5.44981645632034e+37,119244.773225368
1.14660674189959e+38,129121.921727676
2.02829705987539e+38,166014.712808084
1.36204412742732e+38,137868.810593746
1.11553999985615e+38,139907.345609972
1.02972535152181e+38,125912.691356718
1.18125566636893e+38,118605.15354844
1.39182445558848e+38,161725.924281742
1.3891427471317e+38,153583.481120025
2.51107160876982e+38,130550.608298337
4.28435861629317e+37,136359.751851562
7.03571802483794e+37,137425.336662166
2.82585907472978e+38,93844.2520131157
3.12519888568516e+38,125147.057007735
1.66559738224469e+38,140307.709306172
2.70550837156472e+38,127207.657735039
1.15420557377198e+37,124148.995736852
3.1906063433738e+38,72254.1415040658
2.71385401038559e+38,137523.572533926
3.24286577720156e+38,158515.971813622
1.16907680934134e+38,128757.114873231
1.73920545481712e+38,140582.333984407
2.75748700608885e+38,155899.739485487
5.42183439012809e+37,127928.454783402
3.19009990057667e+38,148367.638151953
5.1891973855054e+37,131043.458423763
7.82782369486983e+37,145553.53815515
1.48417517550913e+38,165095.344524669
2.66679457273694e+38,121370.055833005
3.33011665886962e+38,159281.036557556
2.69042256302428e+38,168030.521166536
1.33186287597385e+38,141122.685924823
2.00835031279302e+38,93329.4652053706
5.99252846117625e+37,144366.385148777
3.01641068819159e+38,114657.957070665
1.12202206891404e+38,125692.647431483
1.61993971157355e+38,134911.612881223
1.80926166766781e+38,63383.3108538557
1.79158280869304e+38,82433.0580469415
9.99914396931787e+36,135499.161809511
1.66914458147752e+38,78823.876800535
2.85323704036139e+38,157155.7614579
1.53781359106151e+37,156649.345251138
2.91232618036972e+38,145008.886810468
1.3243915934894e+38,169114.298599847
2.8857670216607e+37,91660.1813990972
1.31382338732108e+38,116827.662365183
7.34522398337735e+36,132218.62106423
2.90834543332256e+38,125080.286834263
1.01216155476403e+37,126988.082078322
3.24191431789597e+38,122774.396454973
1.86816338962826e+38,139002.090395532
1.83547567605962e+38,135107.420196014
3.33818072096301e+38,98554.4541940879
1.28858612506812e+38,123217.637387274
3.77728716303373e+37,126959.570502825
6.0150590011481e+36,118873.258284285
1.92683614551916e+38,139639.879980009
9.34473510484722e+36,84109.9611086852
2.11751292065261e+38,170574.862621012
8.23938947054337e+37,143926.130363082
6.34750061131866e+36,109043.038605046
8.7371726246865e+37,146843.35333369
2.03036757214598e+38,151146.174430086
3.16320773931662e+38,87610.4635716265
1.53394145112678e+38,161098.424597575
5.66544919565121e+37,120695.353755455
1.78164071230752e+38,127859.333137595
3.55598492548381e+37,123119.951143525
2.29137140473959e+38,188305.563770093
2.58792533738061e+38,142381.310258944
7.55741061890903e+37,131482.580808642
2.53805801996661e+38,121605.517123368
1.74352624161385e+38,163326.930564215
1.4051941230941e+38,148910.406635923
2.01976634084896e+37,126096.520798178
4.30425429170233e+37,144006.408466447
7.01799833337423e+37,98657.0137186186
5.6971170193609e+37,134140.20640915
4.36516563895283e+37,136725.741805336
1.68679189272096e+38,143745.626391537
9.21662911758995e+37,144387.495917856
2.2912898521366e+38,146152.60102247
1.26981579627073e+38,142049.52562629
1.96345120064526e+37,123160.338531841
9.08158912566613e+37,153597.559822758
7.09932212670515e+37,135055.591653439
1.51675138078611e+38,140987.269612675
2.772243001312e+38,133189.813001515
2.51318642768572e+38,110555.836138845
3.21763560500174e+38,128204.806558085
2.43950858099459e+38,127863.460597527
6.3754250665004e+37,127708.621198311
1.06573397477683e+38,138920.389895651
8.90953032007103e+37,105541.294736615
2.30389863802136e+38,185447.733822865
3.28251581204453e+38,126130.003559102
2.06419018892457e+38,136717.617144415
3.88813526793648e+37,141183.266608628
2.16356991482444e+38,112008.537882554
3.08173288543015e+38,143761.522411788
1.91912525586035e+38,141513.854355011
9.58612521339286e+37,130255.647334124
1.19469110533332e+38,119048.030491342
1.98505176813454e+38,150799.717305927
2.54000369399467e+38,141134.688889912
2.52520578405598e+38,135132.630269752
6.67989887701618e+37,112569.974012529
4.0125241444242e+37,130796.016184114
1.74834847766817e+38,129180.50277457
7.76328784661555e+37,145289.049403259
2.13623385674572e+38,109417.888287263
2.95789049636615e+38,116210.171295667
3.00181089501446e+38,122540.903926942
1.89565547297629e+37,100676.255361885
1.89001560943815e+37,118700.083497749
2.32561734797479e+38,138863.487701457
2.45824653784926e+38,100806.687939387
8.78588416946503e+37,121036.314153443
1.0729293525963e+38,132878.109512335
4.48194200074927e+37,144668.191938627
5.94319441595347e+37,122212.706412905
1.39204532429886e+38,122522.297710758
1.51338956801982e+38,132582.452021258
3.0489211340691e+38,146782.582945538
3.1272040931662e+38,122441.507137093
3.00794144212408e+38,121054.920114696
2.73651221564755e+38,147500.732672824
2.38795534299962e+38,136001.848633097
1.91463227237735e+38,156869.845016578
1.74784798635671e+38,115450.190963079
2.24138855698705e+38,112135.906515852
1.91237766218272e+37,114534.423315647
8.26167577816874e+37,124100.033892443
1.26747616071572e+38,117524.003034962
3.19530353172671e+38,134174.784883903
1.56544793035955e+38,121197.54091605
2.86635982628327e+38,102684.739661897
4.86602605711953e+37,127093.822306653
3.06283115155508e+37,137938.206974492
2.71108898253544e+38,138604.938860645
3.30704155089404e+38,120702.114079212
7.14359175339741e+37,143772.154599585
1.46826915908459e+36,101056.977804168
2.10312444121421e+38,175472.040260474
2.24408073220023e+38,121195.894011203
1.82378648814931e+38,178764.999881668
2.54146614037019e+38,153061.268536719
8.69646499421138e+37,126358.542930311
1.17161328112393e+38,141308.643856986
2.0289210851443e+38,113487.88938068
1.50788311027161e+38,140557.164749533
1.13397712514215e+38,150865.240999055
2.53764034839806e+38,145454.135007159
8.665786667081e+37,140960.192172454
6.0297291357384e+37,139833.250617452
1.24506787618893e+38,133291.876081253
3.06183101734712e+38,141019.199070113
1.13933528120241e+38,136194.898528017
3.14873292074622e+38,152586.33045558
6.87396026366433e+37,133592.336324844
7.20204514459521e+37,112452.478710713
3.34340483554146e+38,104559.655337527
1.57708476903587e+38,142747.75750186
5.44563284326016e+37,186811.076543656
8.02458227144535e+37,128953.177688786
1.43762550273602e+38,117626.54682947
1.86182061294696e+38,141572.780708217
3.51754655102038e+37,131043.721295774
1.11756243789176e+38,106731.859296196
3.36409816361347e+38,137668.863395069
4.87867804415172e+37,148334.144607702
2.13549174019807e+38,99920.5649158381
1.85860138405943e+38,121398.04527427
5.38332686869153e+37,113093.622881255
1.86475872842352e+38,128127.854924736
1.42776616407119e+38,156665.940374608
2.92652632379262e+38,159328.123467163
2.67843306439395e+38,114718.892505842
3.01801057295413e+38,120331.120977842
2.94100853177997e+38,148075.580001703
2.81409033099201e+38,129433.077294324
2.970386116728e+38,119935.261427709
2.83240815060366e+38,162227.701996975
3.26023014139269e+38,143488.794033604
8.83445094933128e+37,101463.856852
2.44131535427178e+38,151776.444274791
2.02742777592829e+38,112285.734709768
2.67445374858494e+38,138836.102084343
2.4334763215505e+37,135942.750486979
1.56253878782679e+38,138468.109038875
1.10844652955789e+38,116182.80098403
1.62353504525706e+38,141908.562926697
1.69889841431959e+38,127598.868572618
3.10147054924212e+38,104038.358507607
5.65606504889886e+37,149003.080788664
1.82012682247199e+38,135570.038529092
1.42892957331696e+38,94039.8182340644
1.22356882912429e+38,137793.314338431
1.00668084253315e+38,129481.242585031
1.06455969045442e+38,143315.548554005
1.91871477543167e+38,114295.292224519
1.29819433256044e+38,136386.267952379
2.19491658692235e+38,136336.758907552
2.76418318196237e+38,135194.429784864
3.26941092405758e+38,119270.239816205
5.28020494990292e+37,143386.434932912
6.45265685104843e+37,160037.220803039
1.80555854751162e+38,133242.511831341
1.5716472981931e+38,119669.925320355
6.97113723845439e+37,103386.670789278
3.02210584390287e+38,124685.655881421
3.09917271560409e+38,154872.862850428
2.73602092023312e+38,104625.100860456
1.33217326235097e+38,120710.825903501
2.34635103956564e+38,127800.679980131
1.72338105609437e+37,120536.347052705
2.87026517856062e+38,157386.143543575
3.30347379301416e+38,133015.246867956
8.20961563079961e+37,138744.098495336
2.85552150748165e+38,128749.661522723
2.90321569389643e+38,127328.594935273
6.3439854039581e+37,135938.578344487
2.5920354694561e+38,152046.706103717
3.03999543556693e+38,132252.622156625
2.30898810803676e+38,148393.767975766
5.28450458165169e+37,124288.608955232
1.31003335522113e+38,136460.674544712
1.78061176572927e+38,134555.749155443
9.48267170339402e+37,130080.302742513
2.36880927752216e+38,159685.455547618
2.44696262452195e+37,160835.476487579
5.51842537286378e+37,122175.801404576
2.54464084625454e+38,110657.208939738
1.43417997285147e+38,137645.111918475
1.83910255319538e+38,175166.892100798
1.35388612103681e+38,138902.779391183
4.27222851401003e+37,132477.261106862
3.38819694294168e+38,140722.739169378
7.99795753071463e+37,127123.918967037
1.12729284892687e+38,153581.93261564
2.94140432135756e+38,142834.167564043
2.01178638567677e+38,128758.947612298
1.8014675977402e+38,138728.192965682
5.74409791288481e+37,124148.995736852
2.64403177014883e+38,149328.436494908
5.99762054432386e+37,185632.098687427
1.24153567198703e+38,185079.795915259
2.268905864316e+38,134465.129538814
2.85901046340483e+38,141119.541226783
3.42015967394414e+36,161556.955778796
6.65104837427006e+37,136731.8594282
4.06058779090691e+37,123740.494149783
2.16593903734014e+37,175380.896646623
1.90470004762898e+38,121494.637715397
8.45364567299702e+37,144680.278232518
1.48827707463869e+38,182875.377162195
1.66535727420331e+38,114233.780357432
2.10141007535691e+38,131920.754154271
1.71612370401679e+38,147581.797721776
1.8415467169797e+38,145796.242484163
2.70762492971525e+38,134387.79720062
1.20861969926743e+38,168628.789635792
2.56331435662108e+38,110619.349954086
1.10483749115236e+38,141714.806069686
6.37608481979521e+36,124113.520969295
1.7218638146208e+37,128842.746611237
7.31654178709604e+37,151694.31839492
6.90265480754506e+37,119798.019796594
1.82809265255597e+38,139464.194244594
1.09693769288057e+38,122657.165047906
2.78497620060231e+38,157553.475828638
6.31437454860221e+37,140542.782514748
3.27070356809485e+38,150899.409345757
1.83674398399652e+38,130248.345379769
2.10643946591139e+38,123743.62082426
2.59100997122254e+38,152034.705764295
2.43253175316404e+38,118570.54512131
3.24340679103526e+38,112819.345899788
1.0220412215307e+38,156978.940109668
1.14831784707302e+38,137997.3949509
3.07080752721268e+38,129793.885623031
3.86279270887224e+36,144591.008496977
1.26252323227398e+38,98463.3733795174
2.31007164442293e+38,146139.952956706
1.42217065453555e+38,101315.509185289
4.6917589457477e+37,125358.750881787
1.70547467844409e+38,132995.763646724
2.53190490326072e+38,169145.631976464
9.59779426137128e+37,147934.497407481
2.18091948606287e+38,140714.372709246
2.20989869959718e+38,128112.506035472
2.98519638401389e+38,159547.30725362
3.35505602716797e+38,127182.671181331
1.20904368339773e+36,90233.5320088767
2.93058530808698e+38,104958.695909174
7.50694160477323e+37,133826.956469719
2.89705693290623e+38,141248.420778158
2.30171226422498e+38,102617.412440485
2.26756144965471e+38,142361.779982621
3.19357470716527e+37,141537.572723034
1.61084085051318e+38,147351.383900147
2.39563769198204e+38,114846.452657811
1.66793615338274e+38,68032.917279801
3.33897567314442e+38,124558.93704857
2.36350103476785e+38,147272.881251978
2.97050425996657e+38,121759.755802438
2.98584296073839e+37,137098.109980008
1.72781147837374e+38,93978.8529341809
2.01868237663741e+38,116533.80459942
2.6350705565887e+38,134657.141121464
8.67280923401312e+37,133358.327196198
6.50463454500888e+37,135257.408409226
1.45572873402927e+38,133516.021803498
1.95642190186656e+38,162419.728113306
1.25920278856253e+38,120768.366269373
3.09376446078716e+38,136024.658395031
2.6695529130621e+37,207902.062191813
3.16095400684015e+38,122155.877179384
1.04136706290746e+38,138459.984238089
3.21811463681825e+38,125590.877812436
1.96682638664191e+38,135838.620385431
1.39390652873141e+38,163624.720443196
1.98355369911633e+38,138312.054913956
2.78088774845698e+38,133763.848589138
1.50680180222642e+38,136788.399540785
2.81893027414512e+38,120110.101839784
1.99373844912041e+38,141093.747197707
1.11210136467639e+38,152739.264440075
2.81905115166749e+38,98902.4101827873
7.27957886480676e+37,124310.189040406
2.03511909966321e+38,160348.165115671
2.40584273087742e+38,111579.087570928
1.59183152243833e+38,114088.391828075
2.34199393240923e+38,93245.0076239013
2.9014335375108e+38,145744.717976666
3.22267207141429e+38,94334.7473267123
1.14094489798674e+37,97841.8192659415
1.12289717071685e+38,123053.765852689
2.33910174957674e+38,134829.960176004
1.01584829530316e+38,113644.745685358
2.79173301910006e+38,128877.713271045
2.41908011324255e+38,128694.331841698
2.39764129896547e+38,144802.895551494
1.84601964803339e+38,129120.677808075
2.71576353209167e+38,110794.909556608
2.76436101823713e+38,161463.125634319
3.39993326739563e+37,151118.683940852
2.27001831113598e+38,134609.991236455
1.4721586624279e+38,159524.302551197
1.65290230363846e+38,116799.234485542
3.15338917648378e+38,113079.357865913
2.52428285765398e+38,143058.349369938
1.07452496313956e+38,153276.73113786
1.1096855233567e+38,143074.511098285
6.91961654609609e+37,182356.937669159
3.09072038850318e+38,155143.881447073
8.06697129387626e+36,162250.991974122
2.4462836694423e+38,136658.489000819
2.41707722553708e+37,112823.146785447
1.75723535167937e+38,142049.93983624
1.40947102124049e+38,161012.905685683
1.56855782533435e+38,63864.15749545
4.80636331624087e+37,120681.140078442
9.78527876525078e+36,138745.157662471
2.7778641083775e+38,119446.624502312
1.63882772035452e+38,118445.288838223
9.55576306426658e+37,128988.737691825
2.6095113472707e+38,97571.6102869537
8.65311141300362e+37,125022.874303473
1.85821512516644e+38,133372.339878105
3.35122414624613e+38,141570.186826575
1.54676470304524e+38,163074.032982485
7.46048397456295e+37,110202.57510442
1.20541567512482e+38,142870.116267518
3.40255800964004e+38,141002.332241846
3.05572607404122e+38,158654.543960067
1.47284243136482e+38,138307.757538744
1.55006235529769e+37,148442.590486893
7.52004535474828e+37,122976.386175535
1.01946488948276e+38,150847.02852594
7.41354927628832e+37,156603.10167695
2.44535514755997e+38,116929.840405498
2.06670897099652e+38,138843.211654815
1.04244198430732e+38,140427.548091219
2.99698392034336e+38,143251.815370031
1.63580769034453e+38,126151.675504445
1.04363230702474e+38,127091.068607153
2.86784929815271e+38,127832.369173821
2.82241252959853e+38,152681.694526394
6.1755759068857e+37,151684.554842118
2.68533949759114e+38,143830.618840212
3.03569711932228e+38,151653.799082756
3.17566683418315e+38,130192.417448422
1.62625967460166e+38,138927.245415429
2.44908959475548e+38,145766.34142482
3.28789628120019e+38,138371.785543424
1.00635658949128e+38,143172.887809084
1.3910587728141e+37,79456.4180180458
2.03279676431939e+38,133011.33569527
2.30394618212277e+38,144526.535466482
9.76489436011898e+37,141527.987269918
1.65687053844996e+38,101956.933937022
1.39933634253006e+37,142049.52562629
1.95157310329836e+38,171243.088113391
2.84598337218456e+38,181387.222409153
5.29180912810504e+37,157762.265265291
6.52813808049842e+37,134304.048610143
2.11182649127068e+38,119521.97441813
5.94622856516093e+37,86769.3477610868
2.83006772720423e+38,136885.170634813
8.95241299621696e+37,143848.922579018
1.717657304671e+38,132106.673862325
2.12393108846665e+38,179568.309502394
2.79397615220447e+38,136048.365173654
2.1332920982671e+38,191188.482680449
2.30377829574985e+37,132003.744331465
1.04524846305936e+38,134507.101003486
1.30226274940625e+38,150546.576598586
7.93268038260662e+37,131572.589055842
2.86305071823065e+38,128187.590379153
6.76939951701608e+37,118975.357355374
1.59205020354519e+38,121298.876618419
7.35924514873731e+37,93848.6659416628
1.1401845137638e+38,113881.742503874
5.64006770749943e+37,138941.059602271
2.77790223932431e+38,140016.894356877
2.69166879874543e+38,137065.103368423
2.59929580269545e+38,131214.348238165
3.17738688538862e+38,136539.048834819
3.06603450071758e+38,119105.928802039
3.91888951417901e+37,154562.809559776
2.48791967189595e+38,142065.708699655
3.14688692216458e+38,123160.988678317
9.37686264756803e+37,127671.664884193
1.68210672411268e+38,140458.761310638
1.06308871852706e+38,152419.24423197
5.4669418787147e+37,148300.033991797
9.13542617308091e+37,165869.80403346
1.24296286741391e+38,134206.52271645
2.75708887805097e+38,132354.096380065
1.38826619155827e+37,138288.638445071
1.16267027651509e+38,121394.250668831
1.65055348297742e+38,110588.925537488
1.87906730693326e+38,134327.234775876
1.7155965401356e+38,177953.1731299
2.44818139149784e+38,139242.813483245
2.87965700461095e+38,127016.456066321
9.05467408890919e+37,143301.272135986
2.52157139136885e+38,147348.979279266
4.67803986824227e+37,129710.562964138
2.68701166444489e+38,81492.9234667335
1.87103559783911e+38,135416.122762267
1.42394928112919e+38,132778.980979655
1.55368533967486e+38,130139.391963395
3.1807053690389e+38,124483.161469525
4.66238185362473e+37,113365.562082571
1.28483195891612e+38,132990.096007171
1.20901571035723e+37,118691.169699976
7.41974787979895e+37,133283.159155091
2.80838214473506e+38,130990.844527763
2.99602282801261e+38,122666.191314175
4.85293348471606e+37,159601.224765511
1.67892483183305e+38,130687.385805727
1.56089901990463e+37,131752.174499739
1.62226334502977e+38,136514.396905506
6.74182360961963e+37,136137.782352655
1.0308652016961e+38,112841.963882054
1.37568580330834e+38,118385.046071313
2.90180778501963e+38,136071.663109326
4.16779450186596e+37,141180.619179876
3.12380974733033e+38,136848.66004526
2.91739173755047e+38,117867.254138694
1.11603865456327e+38,152351.539318927
1.36668503373049e+38,127108.399778947
1.10440741812582e+37,134100.043812813
1.7430580019518e+38,137023.388053107
1.66734276063595e+38,146071.615091293
1.61803296047839e+38,164685.821960233
2.65707935472013e+38,100550.537251769
1.14962009709689e+38,110611.111041857
1.23939517145071e+38,119618.222838343
2.94958572291844e+38,105220.788229843
1.06839972935034e+38,123788.448420128
3.62442369182695e+37,137129.912673772
1.54941997174534e+38,163428.213130553
1.08738388558088e+38,113558.138352622
1.53865404347269e+37,129395.963966895
3.31423359022358e+38,109504.698193998
1.37278580914536e+38,141834.492720499
1.03430043663987e+38,127312.772174868
2.70035905315457e+38,193946.083145844
2.01941732008225e+38,164821.895438195
1.86297304095606e+38,110132.758074147
4.18496646934567e+37,132990.240872742
6.72416528283291e+37,136365.239102433
5.54311721582158e+37,113549.733452327
1.57405625721761e+38,143557.041409937
1.33536364038153e+38,133681.821011805
2.98957541875223e+38,156455.307544846
1.1976044439819e+38,135136.617332028
1.61486709373002e+37,122903.080713669
2.92566346980598e+38,126493.341384271
2.99222276066683e+38,129182.089101289
3.11969399547606e+38,150705.47711651
2.28764448427857e+38,112841.963882054
7.47137261269895e+37,142192.798592739
2.89596366734701e+38,140770.448104058
2.71148575580147e+38,136046.59609819
1.69415779172362e+37,140067.722742836
1.10280882171794e+37,169429.915667165
1.20511450072947e+38,84856.0538660391
7.21068227932494e+36,114703.76079752
3.42158101372182e+37,139175.732820363
1.68581620947331e+38,148337.678494182
6.41477531060469e+37,133055.435255973
2.62345718203619e+38,162898.42186381
2.68835973681103e+38,132725.630397381
1.80952001031766e+38,142218.342310514
2.38033365230534e+38,130375.459080881
1.00262335470953e+38,147806.714000135
